numero;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;user_id
6999;1990;Master;Married;69661.0;0;2;13-05-14;80;656;16;106;32;16;8;1;7;3;12;3;0;0;0;0;0;0;3;11;0;186
9938;1980;PhD;Divorced;80067.0;0;0;19-09-13;82;519;17;813;27;173;51;1;4;6;6;2;0;0;1;0;0;0;3;11;0;187
6422;1970;Graduation;Widow;86718.0;2;1;17-01-13;20;344;189;482;50;33;172;1;5;6;5;2;0;0;0;0;0;0;3;11;0;188
3182;1990;2nCycle;Together;46854.0;0;1;31-03-14;81;96;1;79;7;1;79;6;5;1;3;8;1;0;0;0;0;0;3;11;1;189
7300;1940;2nCycle;Single;69142.0;0;2;29-06-14;50;448;4;34;6;4;39;3;8;1;7;5;0;1;0;0;0;0;3;11;0;190
10424;1990;Master;Widow;75922.0;0;2;09-12-13;60;265;138;553;224;23;92;1;4;4;9;1;0;0;0;0;0;0;3;11;0;191
8727;1990;Basic;Single;63693.0;0;0;14-10-13;63;587;43;337;42;87;54;3;11;6;9;6;0;0;0;0;0;0;3;11;0;192
2798;1970;Basic;Divorced;102160.0;0;0;02-11-12;54;763;29;138;76;176;58;0;7;9;10;4;0;1;1;1;0;0;3;11;1;193
1030;1950;Basic;Single;40637.0;2;0;17-07-13;72;22;0;13;0;0;3;2;1;0;3;7;0;0;0;0;0;0;3;11;0;194
624;1950;Master;Together;18890.0;2;2;10-11-12;5;6;4;1;7;2;15;1;0;1;2;6;1;0;0;0;0;0;3;11;1;195
5176;1970;PhD;Together;29604.0;0;2;08-12-13;88;7;6;13;7;6;14;1;1;0;3;9;1;0;0;0;0;0;3;11;0;196
5552;1970;Basic;Single;48721.0;2;2;13-05-13;50;81;18;113;47;13;21;6;4;2;5;6;0;0;0;0;0;0;3;11;0;197
868;1990;Basic;Married;44794.0;1;2;08-06-14;99;54;0;7;0;0;4;1;2;0;3;6;0;0;0;0;0;0;3;11;0;198
380;1990;Master;Married;64497.0;2;2;10-09-12;17;1170;48;320;42;32;192;5;11;4;9;8;1;0;0;0;0;0;3;11;1;199
2677;1940;Graduation;Married;46097.0;1;2;31-03-13;11;72;24;68;65;4;8;5;3;1;6;4;0;0;0;0;0;0;3;11;0;200
6521;1940;PhD;Single;77972.0;0;1;18-03-14;18;613;22;319;33;102;12;1;4;6;9;1;0;0;0;0;0;0;3;11;0;201
6927;1950;Graduation;Together;44377.0;0;2;05-10-12;70;224;0;30;0;0;10;8;5;1;5;8;0;0;0;0;0;0;3;11;0;202
2877;1970;PhD;Single;46014.0;2;2;21-01-13;21;410;0;59;19;9;44;10;7;1;8;7;0;0;0;0;0;0;3;11;0;203
0;1990;Master;Widow;70951.0;2;2;04-05-13;66;239;10;554;254;87;54;1;3;4;9;1;0;0;0;0;0;0;3;11;0;204
1584;1970;Basic;Divorced;41443.0;0;1;01-04-14;79;171;7;171;25;19;89;6;8;1;5;8;0;0;0;0;0;0;3;11;0;205
7264;1960;2nCycle;Together;52195.0;0;2;12-05-14;2;12;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;3;11;0;206
6274;1960;Graduation;Single;83790.0;0;2;15-11-13;81;1076;16;417;42;48;16;1;8;10;6;3;0;1;1;0;0;0;3;11;0;207
1377;1990;PhD;Widow;44551.0;1;2;31-08-13;24;182;4;33;0;0;66;2;4;1;5;7;0;0;0;0;0;0;3;11;0;208
454;1970;Master;Married;69508.0;1;2;14-11-12;48;824;32;162;42;32;43;2;11;4;11;6;0;0;0;0;0;0;3;11;0;209
1755;1950;Basic;Divorced;45204.0;0;2;11-04-14;93;30;11;25;29;1;18;1;1;1;4;3;0;0;0;0;0;0;3;11;0;210
2075;1980;PhD;Widow;72460.0;2;1;14-11-13;56;377;10;540;80;30;10;1;3;5;7;1;0;0;0;0;0;0;3;11;0;211
4785;1940;Basic;Single;77622.0;1;0;14-04-14;3;520;7;154;19;0;14;2;6;3;11;3;0;0;0;0;0;0;3;11;0;212
9076;1990;Graduation;Together;30732.0;0;2;05-01-13;44;155;1;25;0;1;3;4;4;1;4;8;0;0;0;0;0;0;3;11;0;213
7079;1950;PhD;Married;63887.0;1;0;08-09-12;38;897;23;207;15;11;92;5;9;6;12;6;0;0;0;0;0;0;3;11;0;214
4653;1990;2nCycle;Married;42011.0;2;2;26-03-13;46;131;0;16;2;1;39;4;3;1;4;8;0;0;0;0;0;0;3;11;0;215
7375;1960;Master;Married;51369.0;1;0;25-10-12;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;3;11;0;216
709;1970;Graduation;Divorced;51537.0;0;1;09-12-12;27;787;20;204;0;0;92;3;2;2;11;8;0;0;0;0;0;0;3;11;0;217
460;1970;PhD;Married;79930.0;0;0;08-08-12;72;792;86;740;67;51;17;1;3;5;8;2;0;0;0;0;0;0;3;11;0;218
3726;1970;Master;Together;34320.0;0;2;16-02-14;66;4;1;9;3;0;0;1;1;0;2;8;0;0;0;0;0;0;3;11;0;219
6798;1980;Graduation;Divorced;37070.0;1;1;20-03-13;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;0;3;11;1;220
5341;1940;2nCycle;Together;81975.0;2;0;05-01-13;2;983;76;184;180;138;27;1;6;3;4;7;0;0;1;0;0;0;3;11;0;221
1606;1980;Master;Divorced;38590.0;0;1;15-05-13;65;3;1;8;4;3;3;1;1;0;2;8;0;0;0;0;0;0;3;11;0;222
9617;1940;PhD;Widow;15033.0;0;1;16-04-14;37;0;4;5;6;0;4;1;1;0;3;3;0;0;0;0;0;0;3;11;0;223
3233;1990;Basic;Single;62745.0;2;2;23-03-13;89;562;21;464;28;10;32;3;7;8;11;5;0;0;0;0;0;0;3;11;0;224
89;1960;Basic;Widow;22212.0;0;1;09-12-13;49;5;9;20;6;8;21;2;2;0;4;6;0;0;0;0;0;0;3;11;0;225
2936;1940;PhD;Widow;23661.0;1;2;04-12-13;46;18;0;4;0;0;1;1;1;0;3;7;0;0;0;0;0;0;3;11;0;226
9449;1940;PhD;Married;79761.0;0;0;04-10-13;32;415;5;124;15;35;11;1;5;2;11;3;0;0;0;0;0;0;3;11;0;227
7297;1960;2nCycle;Married;7500.0;1;0;26-12-13;54;5;3;10;12;7;20;4;3;1;3;7;0;0;0;0;0;0;3;11;0;228
11004;1960;Basic;Single;60182.0;2;1;17-05-14;23;8;0;5;7;0;2;1;1;0;2;4;0;0;0;0;0;0;3;11;0;229
313;1950;Graduation;Married;73455.0;2;2;28-10-13;98;901;61;757;186;163;20;1;6;5;10;3;0;1;0;0;0;0;3;11;0;230
9940;1940;2nCycle;Together;64961.0;0;1;23-12-12;97;382;114;276;75;124;38;2;6;4;4;3;0;0;0;0;0;0;3;11;0;231
10735;1960;2nCycle;Married;22804.0;1;0;31-07-13;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;3;11;0;232
9529;1950;Graduation;Divorced;73687.0;1;0;28-11-13;8;559;153;503;218;13;181;1;3;9;9;2;0;0;0;1;0;0;3;11;1;233
6439;1950;Master;Single;61074.0;1;0;17-08-12;37;789;0;133;0;28;152;7;11;5;8;7;0;0;0;0;0;0;3;11;0;234
7411;1960;PhD;Divorced;31686.0;1;1;05-06-14;31;11;0;5;0;0;1;2;1;0;3;6;0;0;0;0;0;0;3;11;0;235
2176;1950;Master;Together;80134.0;0;0;20-05-13;40;1218;16;272;104;0;80;2;5;3;6;6;0;1;1;1;0;0;3;11;1;236
9265;1970;Basic;Together;75027.0;2;2;09-01-13;74;925;64;179;133;12;77;2;9;4;6;5;0;0;0;0;0;0;3;11;0;237
8867;1960;Master;Widow;67546.0;1;0;31-08-12;90;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;3;11;0;238
8932;1990;PhD;Widow;65176.0;1;0;29-10-12;57;960;28;183;220;70;70;4;9;6;6;6;0;0;0;0;0;0;3;11;0;239
10236;1990;PhD;Widow;31160.0;0;2;16-09-13;59;16;3;25;6;1;13;2;2;0;3;8;0;0;0;0;0;0;3;11;0;240
6340;1950;2nCycle;Married;29938.0;1;1;27-10-13;52;3;3;7;0;2;11;2;1;0;3;6;0;0;0;0;0;0;3;11;0;241
10089;1950;Master;Widow;102692.0;1;0;05-04-13;5;168;148;444;32;172;148;1;6;9;13;2;0;1;1;1;1;0;3;11;1;242
2227;1940;Master;Married;26490.0;0;0;22-09-12;92;45;47;52;21;20;25;2;3;1;5;6;0;0;0;0;0;0;3;11;0;243
10992;1970;PhD;Married;75702.0;0;0;29-08-12;77;650;28;353;45;42;30;5;4;6;11;8;0;0;0;0;0;0;3;11;0;244
5304;1950;Graduation;Divorced;30899.0;2;0;13-10-12;35;24;0;8;0;0;1;2;1;0;3;6;0;0;0;0;0;0;3;11;0;245
309;1970;Graduation;Widow;63342.0;0;0;16-10-12;48;918;21;118;13;10;21;3;8;3;5;6;0;1;0;0;0;0;3;11;0;246
3406;1970;Basic;Married;45989.0;0;1;22-10-12;97;138;33;87;28;24;12;4;3;2;7;3;0;0;0;0;0;0;3;11;0;247
2661;1940;PhD;Single;18701.0;0;2;04-06-13;95;12;4;2;10;6;10;4;2;0;4;5;0;0;0;0;0;0;3;11;0;248
3153;1970;Basic;Widow;40737.0;2;0;08-12-13;24;11;0;4;0;0;2;1;1;0;2;8;0;0;0;0;0;0;3;11;0;249
10264;1990;Basic;Married;15287.0;2;0;10-10-12;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;0;3;11;1;250
1184;1980;PhD;Widow;69674.0;1;2;22-05-13;46;554;41;215;11;0;24;3;10;2;10;5;0;0;0;0;0;0;3;11;0;251
4200;1990;Basic;Divorced;44159.0;0;2;17-06-14;85;167;2;62;24;13;7;4;4;1;6;5;0;0;0;0;0;0;3;11;0;252
9396;1970;Basic;Single;37717.0;1;0;23-11-12;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;3;11;0;253
2387;1970;Graduation;Married;43776.0;1;0;03-02-13;9;177;2;71;3;2;20;6;5;2;4;8;0;0;0;0;0;0;3;11;1;254
6690;1960;PhD;Divorced;38179.0;1;2;14-03-13;30;38;4;22;4;2;20;4;3;1;3;7;0;0;0;0;0;0;3;11;0;255
1225;1980;Master;Single;80124.0;1;2;26-06-14;47;483;84;398;205;84;241;1;3;7;8;1;1;0;0;0;0;0;3;11;0;256
9703;1940;PhD;Divorced;38097.0;1;1;15-10-12;70;77;2;35;0;1;69;4;3;2;2;7;1;0;0;0;0;0;3;11;1;257
291;1970;Basic;Divorced;72940.0;0;0;19-06-13;13;182;74;298;162;149;116;1;3;3;6;1;0;0;0;0;0;0;3;11;0;258
4557;1950;Basic;Divorced;22070.0;0;0;04-10-13;11;10;7;19;8;2;21;2;2;2;2;6;0;0;0;0;0;0;3;11;0;259
2379;1970;PhD;Widow;69267.0;2;0;22-09-12;31;778;44;499;95;73;146;2;3;4;5;7;0;0;0;0;0;0;3;11;1;260
5726;1980;Master;Together;31788.0;0;1;20-03-14;15;16;7;23;0;8;6;3;3;0;4;5;0;0;0;0;0;1;3;11;0;261
3066;1960;Master;Divorced;61905.0;1;1;04-02-14;2;167;0;43;6;2;13;2;4;2;4;5;0;0;0;0;0;0;3;11;0;262
6336;1940;Basic;Divorced;29315.0;2;2;06-04-14;55;13;2;14;8;7;4;4;2;0;4;6;0;0;0;0;0;0;3;11;0;263
10967;1960;Graduation;Together;33378.0;2;1;06-02-13;38;33;6;40;3;7;10;3;2;0;4;7;0;0;0;0;0;0;3;11;0;264
2304;1940;Basic;Married;66313.0;2;1;16-09-13;86;625;7;99;10;22;7;2;6;3;12;4;0;0;0;0;0;0;3;11;0;265
3445;1940;Basic;Married;60714.0;2;2;17-01-13;56;216;162;224;101;92;162;2;7;4;10;5;0;0;0;0;0;0;3;11;1;266
7828;1960;2nCycle;Together;77882.0;1;1;30-04-14;29;68;129;396;188;22;15;1;3;3;5;1;0;0;0;0;0;0;3;11;0;267
3762;1960;Basic;Married;69867.0;0;0;02-04-13;30;196;0;512;33;130;54;1;3;5;8;1;0;0;0;1;0;0;3;11;1;268
4391;1950;Basic;Divorced;63841.0;0;2;21-04-13;64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;3;11;0;269
4669;1950;Master;Single;24480.0;1;0;11-02-13;46;4;19;9;28;25;17;3;3;0;4;7;0;0;0;0;0;0;3;11;0;270
10144;1960;Basic;Single;51369.0;1;2;25-10-12;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;3;11;0;271
8652;1980;Graduation;Married;37760.0;0;0;31-08-12;20;84;5;38;150;12;28;2;4;1;6;7;0;0;0;0;0;0;3;11;0;272
1672;1960;Basic;Married;65640.0;2;2;01-03-14;74;204;7;149;20;15;66;1;5;1;8;2;0;0;0;0;0;0;3;11;0;273
8962;1960;Graduation;Widow;44319.0;0;0;17-04-14;18;26;0;8;0;0;3;2;2;0;3;5;0;0;0;0;0;0;3;11;0;274
9974;1950;2nCycle;Divorced;30631.0;0;2;12-07-13;75;15;6;20;4;5;20;1;3;1;2;7;0;0;0;0;0;0;3;11;0;275
10983;1960;Graduation;Married;75278.0;0;1;29-01-13;17;304;98;230;150;74;74;1;6;3;13;3;0;0;0;0;0;0;3;11;0;276
8148;1950;Basic;Single;50898.0;2;1;08-01-13;88;285;28;242;55;114;135;13;6;2;12;5;0;0;0;0;0;0;3;11;0;277
10102;1950;Basic;Widow;79946.0;1;2;12-05-14;19;395;183;565;166;141;28;1;5;11;5;3;0;0;0;0;0;0;3;11;0;278
4697;1940;Graduation;Single;35416.0;0;1;13-06-13;62;248;3;81;4;3;51;3;7;1;5;8;0;0;0;0;0;0;3;11;0;279
9262;1990;PhD;Divorced;32414.0;0;1;04-07-13;11;20;6;5;0;9;12;1;1;0;3;7;1;0;0;0;0;0;3;11;0;280
7254;1980;2nCycle;Married;38361.0;0;1;27-12-13;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;3;11;0;281
4543;1980;Graduation;Widow;82497.0;0;2;31-10-12;32;777;129;573;216;21;203;1;2;7;9;4;0;0;1;0;0;0;3;11;0;282
4927;1950;Master;Widow;16626.0;0;2;15-01-14;76;8;3;22;21;1;13;3;3;0;3;9;0;0;0;0;0;0;3;11;0;283
10451;1960;Basic;Together;29672.0;1;0;12-03-13;6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;3;11;0;284
2926;1950;PhD;Married;55951.0;2;0;23-08-12;62;1241;0;80;0;13;40;3;3;6;11;8;0;1;0;0;1;0;3;11;0;285
2874;1960;Master;Widow;35388.0;0;1;07-03-13;20;6;4;7;4;3;8;1;1;0;3;7;0;0;0;0;0;0;3;11;0;286
9738;1990;2nCycle;Married;42386.0;0;0;13-01-13;43;65;4;16;0;4;11;1;3;0;3;8;0;0;0;0;0;0;3;11;0;287
7119;1980;PhD;Widow;68627.0;0;0;12-01-13;45;395;15;263;60;54;38;1;2;3;6;1;0;0;0;0;0;0;3;11;0;288
3924;1960;Master;Divorced;57912.0;0;2;17-03-14;34;801;0;80;0;0;35;5;8;3;12;5;0;1;0;0;0;0;3;11;0;289
5827;1970;2nCycle;Widow;35246.0;2;0;16-04-14;53;36;0;12;2;2;10;4;3;1;3;5;0;0;0;0;0;0;3;11;0;290
5596;1950;Graduation;Together;58821.0;1;0;12-10-13;44;513;14;154;19;0;28;1;9;2;9;6;0;0;0;0;0;0;3;11;0;291
10812;1950;Basic;Widow;46377.0;1;2;01-03-14;89;37;0;46;4;3;0;1;2;1;3;4;0;0;0;0;0;0;3;11;0;292
1717;1990;Master;Together;39747.0;0;1;13-04-14;43;80;15;93;20;13;52;3;5;1;4;8;0;0;0;0;0;0;3;11;0;293
9491;1940;Basic;Widow;23976.0;0;0;27-12-13;68;14;1;21;2;3;25;3;3;1;3;7;0;0;0;0;0;0;3;11;0;294
9274;1980;2nCycle;Married;80950.0;2;1;28-03-13;44;525;147;112;219;147;63;1;6;7;9;2;0;0;0;1;0;0;3;11;0;295
6609;1970;PhD;Divorced;27038.0;2;2;18-09-12;64;1;26;25;17;23;15;1;3;0;3;9;0;0;0;0;0;0;3;11;1;296
6963;1960;Basic;Divorced;77457.0;0;1;05-03-14;85;675;11;400;15;45;11;1;2;5;10;1;0;0;1;0;0;0;3;11;0;297
4440;1940;Graduation;Single;64100.0;2;0;10-09-13;93;509;0;27;0;0;10;1;8;3;6;7;0;1;0;0;0;0;3;11;0;298
1379;1970;Graduation;Together;42670.0;0;1;27-04-13;12;154;2;46;20;4;15;1;4;2;4;4;0;0;0;0;0;0;3;11;0;299
10032;1970;Master;Widow;12571.0;2;0;18-01-14;86;3;5;14;2;12;17;4;3;1;3;6;0;0;0;0;0;0;3;11;0;300
2826;1970;Graduation;Widow;22574.0;1;2;28-10-13;28;25;0;8;2;0;2;2;2;0;3;7;0;0;0;0;0;0;3;11;0;301
6320;1970;PhD;Together;70893.0;0;0;06-02-13;42;768;44;561;77;44;14;1;6;6;10;3;0;0;0;0;0;0;3;11;0;302
3050;1980;PhD;Widow;54198.0;1;2;17-12-13;13;185;0;28;3;2;17;6;3;1;6;4;0;0;0;0;0;0;3;11;0;303
231;1990;2nCycle;Married;28839.0;1;2;11-03-14;86;24;0;7;0;0;1;2;2;0;3;5;0;0;0;0;0;0;3;11;0;304
2392;1990;Basic;Together;40321.0;0;1;29-07-13;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;3;11;0;305
9478;1980;Master;Widow;66503.0;1;2;14-08-12;30;91;64;128;65;3;50;2;4;3;6;3;0;0;0;0;0;0;3;11;0;306
113;1960;Master;Single;30833.0;2;2;16-07-13;33;11;0;7;3;1;6;2;1;0;3;5;0;0;0;0;0;0;3;11;0;307
1802;1950;Master;Divorced;64795.0;2;1;17-01-13;23;412;5;119;38;29;77;3;3;3;12;2;0;0;0;0;0;0;3;11;0;308
520;1960;PhD;Divorced;34421.0;0;0;01-07-13;81;3;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;0;3;11;0;309
8275;1970;Master;Single;47025.0;1;0;09-02-14;6;16;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;3;11;0;310
9750;1990;PhD;Widow;64325.0;2;0;07-02-13;41;731;60;353;78;12;73;5;10;3;5;7;0;0;0;0;0;0;3;11;0;311
2607;1970;Master;Together;40464.0;2;0;11-01-13;78;424;17;118;7;23;41;6;8;2;8;8;0;0;0;0;0;0;3;11;0;312
7214;1940;Basic;Together;62187.0;0;1;05-07-13;49;792;0;275;45;45;126;1;4;8;5;3;0;0;0;0;0;0;3;11;0;313
5835;1950;2nCycle;Single;14849.0;1;1;02-07-13;39;21;2;28;3;2;9;3;2;0;4;8;0;0;0;0;0;0;3;11;0;314
3896;1950;Master;Divorced;27255.0;1;2;07-11-13;3;22;1;11;0;1;2;1;1;0;3;7;0;0;0;0;0;0;3;11;0;315
10350;1950;Basic;Single;54432.0;0;2;09-05-13;37;33;0;5;0;0;0;1;1;0;3;4;0;0;0;0;0;0;3;11;0;316
7786;1940;PhD;Divorced;29999.0;1;2;13-02-13;22;68;7;59;10;5;11;4;3;1;4;8;0;0;0;0;0;0;3;11;0;317
2861;1960;Master;Widow;24072.0;1;1;16-04-13;79;9;1;6;3;0;4;1;1;0;2;8;0;0;0;0;0;0;3;11;0;318
663;1970;Basic;Married;33996.0;1;2;11-09-13;46;40;2;15;8;0;6;1;1;1;3;4;0;0;0;0;0;0;3;11;0;319
10675;1960;Master;Married;66334.0;2;1;03-04-13;82;909;11;218;0;0;23;2;9;3;5;5;0;0;0;0;0;0;3;11;1;320
2521;1940;2nCycle;Together;35178.0;1;1;10-01-13;10;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;0;3;11;1;321
9592;1980;Basic;Widow;22010.0;2;0;30-06-13;51;11;2;9;3;0;8;2;2;0;3;8;0;0;0;0;0;0;3;11;0;322
10151;1940;Basic;Married;62204.0;2;0;12-09-12;38;317;46;247;151;46;139;1;4;5;12;3;0;0;0;0;0;0;3;11;0;323
7381;1940;2nCycle;Divorced;75693.0;0;2;06-12-12;10;797;153;293;72;97;30;1;11;4;6;4;0;1;1;1;0;0;3;11;1;324
4099;1970;Graduation;Divorced;30675.0;0;0;12-11-12;14;10;2;16;11;2;21;1;1;0;3;8;0;0;0;0;0;0;3;11;0;325
9560;1980;PhD;Together;83003.0;0;0;03-03-13;18;856;61;570;40;25;122;1;7;6;8;3;0;0;1;0;0;0;3;11;1;326
1150;1940;PhD;Widow;83532.0;2;2;26-09-13;36;755;144;562;104;64;224;1;4;6;4;1;0;0;1;0;0;0;3;11;0;327
10172;1970;Basic;Married;68655.0;1;2;10-08-12;95;456;19;832;75;118;38;1;4;5;11;3;0;0;0;0;0;0;3;11;0;328
11191;1940;PhD;Divorced;41411.0;2;0;07-12-13;11;37;32;38;11;3;18;1;2;1;4;6;0;0;0;0;0;0;3;11;0;329
9707;1970;PhD;Together;55212.0;0;1;23-11-12;65;1103;0;45;0;0;34;3;4;2;11;8;0;1;0;0;1;0;3;11;0;330
6245;1990;Basic;Widow;59292.0;0;1;13-06-13;71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;3;11;0;331
8234;1940;Basic;Married;27190.0;1;0;15-08-13;13;1;6;7;0;1;3;1;1;0;2;8;1;0;0;0;0;0;3;11;1;332
1411;1990;PhD;Together;82623.0;0;1;10-11-13;58;204;34;204;172;153;173;1;2;9;4;1;0;0;0;0;0;0;3;11;0;333
8553;1940;Graduation;Widow;44300.0;2;0;23-06-13;65;30;0;9;0;0;3;2;1;0;3;6;0;0;0;0;0;0;3;11;0;334
1826;1960;Basic;Together;84835.0;1;2;16-06-14;0;189;104;379;111;189;218;1;4;4;6;1;0;0;0;0;0;0;3;11;1;335
8842;1970;PhD;Single;30372.0;2;2;25-12-12;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;0;3;11;0;336
11030;1960;Graduation;Divorced;33181.0;2;2;03-01-14;90;9;0;3;0;0;4;1;1;0;2;6;1;0;0;0;0;0;3;11;0;337
2579;1960;Basic;Divorced;71113.0;2;1;17-12-13;95;495;33;255;11;33;8;4;6;7;9;4;0;0;0;0;0;0;3;11;0;338
175;1990;2nCycle;Widow;71952.0;2;2;10-01-13;93;656;80;455;52;107;93;2;8;4;8;4;1;0;1;0;0;0;3;11;0;339
9185;1980;PhD;Widow;69759.0;1;2;28-10-13;38;452;20;514;13;30;0;3;4;6;5;3;0;0;0;0;0;0;3;11;1;340
11056;1990;Basic;Widow;72099.0;1;0;27-10-12;18;546;91;410;119;0;22;1;3;4;10;1;0;0;0;0;0;0;3;11;0;341
9365;1950;Graduation;Together;60000.0;2;1;22-12-12;57;1048;0;217;0;0;12;5;11;3;5;6;0;0;0;0;0;0;3;11;0;342
6201;1980;Graduation;Married;38643.0;1;2;29-11-13;45;22;2;14;0;1;10;2;2;0;3;7;0;0;0;0;0;1;3;11;0;343
2061;1990;Graduation;Together;50737.0;2;0;11-05-13;61;78;0;11;0;0;10;1;2;0;4;6;0;1;0;0;0;0;3;11;0;344
6184;1940;PhD;Together;68462.0;0;1;12-12-12;6;561;64;785;84;128;48;1;3;3;8;1;0;0;0;0;0;0;3;11;0;345
6142;1970;Basic;Divorced;65073.0;2;1;20-08-13;65;629;17;177;69;0;8;1;5;3;5;2;0;0;0;0;0;1;3;11;0;346
4107;1940;PhD;Together;46681.0;1;0;08-10-13;52;269;15;69;15;19;38;2;4;6;4;5;0;0;0;0;0;0;3;11;0;347
7274;1960;PhD;Single;78618.0;1;2;28-09-12;87;736;163;818;212;163;61;1;4;7;10;2;0;1;0;0;0;0;3;11;0;348
9336;1990;Basic;Widow;62187.0;0;0;22-03-14;38;512;0;83;0;0;41;3;6;2;10;4;0;0;0;0;0;0;3;11;0;349
2958;1980;Master;Single;28442.0;2;1;24-02-14;53;19;3;10;11;8;6;3;2;1;4;4;0;0;0;0;0;0;3;11;0;350
933;1970;Graduation;Married;37717.0;0;1;23-11-12;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;3;11;0;351
5837;1960;Master;Widow;51479.0;2;1;28-12-12;67;247;8;160;6;8;65;7;6;3;6;7;0;0;0;0;0;0;3;11;0;352
10704;1980;Graduation;Divorced;54803.0;2;0;21-08-12;65;404;0;92;28;27;142;2;6;2;9;4;0;0;0;0;0;0;3;11;0;353
5125;1980;Graduation;Widow;79530.0;1;0;17-05-13;64;333;0;815;129;42;29;1;4;10;11;2;0;0;0;0;0;0;3;11;0;354
4432;1980;Basic;Divorced;31615.0;1;1;16-03-13;82;2;3;20;6;11;9;2;2;0;3;7;0;0;0;0;0;0;3;11;0;355
5955;1950;2nCycle;Together;72025.0;2;0;17-11-12;27;833;33;549;151;133;233;1;4;3;8;3;0;0;0;0;0;0;3;11;0;356
2928;1940;PhD;Divorced;52614.0;2;0;01-12-12;63;789;0;142;12;9;38;2;2;4;8;8;0;0;0;0;0;0;3;11;0;357
5680;1970;PhD;Divorced;35684.0;1;0;22-04-14;66;10;4;7;0;6;3;1;1;0;3;6;0;0;0;0;0;0;3;11;0;358
10313;1970;Master;Divorced;48178.0;1;1;28-10-12;69;159;4;45;6;2;38;6;5;1;4;8;0;0;0;0;0;0;3;11;0;359
2557;1940;Graduation;Single;29548.0;0;1;29-08-13;52;7;1;6;3;1;11;1;1;1;2;4;1;0;0;0;0;0;3;11;0;360
1245;1990;Master;Divorced;63810.0;0;2;11-11-12;45;977;12;253;16;12;101;4;4;3;12;8;0;1;0;0;0;0;3;11;0;361
1519;1960;Basic;Single;38578.0;1;2;22-06-13;2;38;4;22;3;3;3;3;3;0;3;8;0;0;0;0;0;0;3;11;1;362
10703;1970;Master;Single;46098.0;2;2;18-08-12;86;57;0;27;0;0;36;4;3;2;2;8;0;0;0;0;0;0;3;11;0;363
1726;1990;PhD;Together;22585.0;0;1;18-03-13;23;3;9;15;13;2;39;1;1;1;2;9;1;0;0;0;0;0;3;11;1;364
4459;1950;Graduation;Together;30279.0;2;0;30-12-12;13;10;4;14;4;4;1;1;1;0;3;8;0;0;0;0;0;0;3;11;0;365
1729;1990;Graduation;Married;66426.0;2;2;02-10-13;14;1043;24;97;32;24;157;2;3;5;10;6;0;0;0;0;0;0;3;11;0;366
1517;1940;Basic;Together;30822.0;2;1;14-06-13;92;3;9;13;2;12;12;1;1;0;3;7;0;0;0;0;0;0;3;11;0;367
2098;1940;Graduation;Divorced;33581.0;2;1;08-01-13;38;11;0;5;0;0;1;1;1;0;2;8;0;0;0;0;0;0;3;11;0;368
9543;1980;PhD;Divorced;19986.0;1;1;14-11-13;74;3;6;5;0;2;6;1;0;0;3;7;0;0;0;0;0;0;3;11;0;369
6878;1980;Graduation;Widow;27421.0;2;1;12-12-12;14;43;12;96;78;40;55;3;4;1;6;7;0;0;0;0;0;0;3;11;0;370
3310;1960;Graduation;Together;35688.0;0;0;22-08-12;94;73;3;90;12;1;32;7;4;1;4;8;0;0;0;0;0;0;3;11;0;371
2724;1970;PhD;Divorced;36143.0;1;2;30-03-14;33;12;0;1;0;0;6;1;0;1;2;3;0;0;0;0;0;0;3;11;0;372
948;1970;Graduation;Together;10245.0;0;1;15-05-13;32;4;7;7;6;4;13;3;1;2;2;5;0;0;0;0;0;0;3;11;0;373
6720;1980;2nCycle;Single;43795.0;0;1;16-10-13;11;314;11;53;4;3;107;3;7;3;4;7;0;1;0;0;0;0;3;11;1;374
